mode,scope,group,metric,stock_days,codes,days,nxt_mean,krx_mean,delta_mean,delta_median,delta_q25,delta_q75,nxt_lower_pct,nxt_stock_median,krx_stock_median,cluster_se,ci95_low,ci95_high,p_value,cluster_df
resume5,common_minutes,ALL,rs15_bp,51886,644,84,18.527992079451003,0.5029802245564853,18.025011854894515,12.580978355630052,3.0617428167820684,26.52295111289542,16.28377597039664,16.051419763309895,0.09643108123912209,0.8593818055686846,16.31573600780409,19.73428770198494,6.370363417046287e-35,83
resume5,common_minutes,ALL,rs60_bp,51886,644,84,8.998686169842095,-2.466847493116951,11.465533662959047,5.644794736576942,-3.107139855569279,20.239352767179263,34.21154068534865,4.981957997904178,-2.3735862419201696,0.8339106194741156,9.806918980564076,13.124148345354017,4.192939185490755e-23,83
resume5,common_minutes,ALL,rs300_bp,51886,644,84,-1.196524464818952,-3.926938010487055,2.730413545668103,0.1386508458276947,-10.861722425074444,12.776419821557058,49.628030682650426,-3.144803327781825,-3.097721944019685,0.6501640140748925,1.4372634711559036,4.023563620180303,6.686946009205973e-05,83
resume5,common_minutes,ALL,pi15_bp,51886,644,84,18.77051489512079,23.169145243868552,-4.398630348747763,-3.1022467146790076,-9.954767273420414,2.6711153972427404,63.98257718845161,16.772602878242896,21.342518296037895,0.3062897340357181,-5.007828310825354,-3.789432386670172,3.2516700738086538e-24,83
resume5,common_minutes,ALL,pi60_bp,51886,644,84,28.279380938807435,26.07752000775579,2.2018609310516397,2.964097086579355,-5.10702780204522,10.456846556800938,39.49813051690244,25.666163641539754,24.008284769523623,0.3583145543606603,1.4891876937768995,2.91453416832638,2.658404906096194e-08,83
resume5,common_minutes,ALL,pi300_bp,51886,644,84,38.503705442218525,27.480765125977754,11.022940316240772,9.457650713437793,-0.8402291399172812,21.69860916421724,26.791427359981494,34.56922233340523,24.886331974087287,0.4375437829523747,10.152683329882809,11.893197302598736,1.2241481774476924e-40,83
resume5,common_minutes,ALL,quoted_spread_bp,51886,644,84,39.93730028017684,26.191839177147976,13.745461103028864,8.571545629896908,3.4586293762890925,17.789687211553428,3.596345835100027,34.53159580363803,23.591465048386105,0.7548007199294595,12.244192829041912,15.246729377015816,9.934379478514413e-31,83
resume5,common_minutes,ALL,depth_krw,51886,644,84,25312489.74586411,44991062.074719235,-19678572.328855135,-1045504.9853101559,-4373999.90657023,-19063.680979233468,75.58879081062328,3467840.200313831,4525571.697191354,6744838.36769404,-33093784.565980874,-6263360.091729395,0.004537325128409239,83
resume5,common_minutes,KOSDAQ,es_bp,23002,285,84,39.728680279112,26.821981444687093,12.906698834424898,8.945561506491629,3.8911125089794636,17.461932423647053,6.621163377097644,36.45325167378165,24.352678395391425,0.6986568363014838,11.517098486876824,14.296299181972971,3.8156412805765333e-31,83
resume5,common_minutes,KOSDAQ,es_bp_v2,23002,285,84,39.22874408365786,28.907279776091997,10.321464307565869,6.542977870042693,1.534293380697072,15.054060850371876,16.65507347187201,35.4553940205747,25.845243334712706,0.6930235272485703,8.943068385153337,11.6998602299784,3.6524589566209e-25,83
resume5,common_minutes,KOSDAQ,rs15_bp,23002,285,84,19.090595896967653,1.061759243226679,18.028836653740974,13.461758504716137,4.189147850131623,26.73374154217248,13.977045474306582,16.784544379656346,0.4015153618236962,0.9939206495034801,16.051968457192977,20.00570485028897,1.2911325754280216e-30,83
resume5,common_minutes,KOSDAQ,rs60_bp,23002,285,84,7.7580675067766816,-2.667842276375972,10.425909783152655,5.80413362799473,-2.8926821144705506,19.09186022148895,32.94930875576037,4.248138872053909,-2.945245540080525,0.9626641721874525,8.511209462856195,12.340610103449114,1.5003887214594204e-17,83
resume5,common_minutes,KOSDAQ,rs300_bp,23002,285,84,-3.786287359438231,-4.633332414905306,0.8470450554670745,-0.4191579026601353,-12.731188152194495,12.455311235398026,50.98252325884706,-4.832085295071163,-4.0959991542813405,0.7030464655223768,-0.5512860880512369,2.2453761989853858,0.23169660082831858,83
resume5,common_minutes,KOSDAQ,pi15_bp,23002,285,84,20.62809865703343,25.723056329816263,-5.094957672782832,-3.8959326431457795,-10.821907312582411,1.8660798936892515,67.59412225023911,18.877390448943693,23.22114289554722,0.4225716177228815,-5.935435624677197,-4.254479720888467,6.228336350306066e-20,83
resume5,common_minutes,KOSDAQ,pi60_bp,23002,285,84,31.934460695293957,29.383602828774304,2.550857866519653,2.936311988274573,-5.103835319458756,10.981985801369984,39.93131032084167,29.212140436551657,26.906177955632806,0.4786944314053367,1.5987538954606202,3.502961837578686,8.331359565666419e-07,83
resume5,common_minutes,KOSDAQ,pi300_bp,23002,285,84,43.51320313373085,31.281271594627615,12.231931539103238,10.402190913446772,-1.0320302073096923,24.077270607865046,27.15416050778193,40.939587765092725,28.596630699908047,0.5595365639166147,11.119035817935682,13.344827260270794,3.452367618255642e-36,83
resume5,common_minutes,KOSDAQ,quoted_spread_bp,23002,285,84,42.78213621538696,30.14525118467196,12.63688503071501,8.328539873837737,3.3361535812753202,16.789763430874743,5.638640118250587,38.860987676986625,27.750130536678007,0.8469604982082448,10.952314664381694,14.321455397048327,3.273636158674536e-25,83
resume5,common_minutes,KOSDAQ,depth_krw,23002,285,84,6124974.970751636,11600291.251653906,-5475316.28090227,-483173.1642730916,-1752553.4865980027,167166.09906092327,68.00278236675071,2770349.255959226,3405989.0309036667,3731564.9473108468,-12897248.878214993,1946616.316410453,0.1460742608542152,83
resume5,common_minutes,KOSPI,es_bp,28884,359,84,35.390332520169125,21.222054998198328,14.168277521970806,8.649669274292473,3.611712125150464,18.07925719550945,4.705027004570004,30.35664131086913,20.004290807657263,0.8050792683461487,12.567007237377469,15.769547806564143,9.52784040581775e-30,83
resume5,common_minutes,KOSPI,es_bp_v2,28884,359,84,34.39358381201379,22.550995302862454,11.842588509151339,6.451896818663796,1.5762727239552152,15.910403921914709,14.779808890735355,29.020883524020363,20.773593274722572,0.7899190179583354,10.271471352836748,13.41370566546593,2.444164517387097e-25,83
resume5,common_minutes,KOSPI,rs15_bp,28884,359,84,18.07995811564689,0.057992169319960186,18.021965946326922,11.81253852934789,2.2209790642773717,26.343153954855104,18.120758897659602,15.084224550744501,-0.263336646355697,1.099799400684213,15.834509172105275,20.20942272054857,9.611803972468558e-28,83
resume5,common_minutes,KOSPI,rs60_bp,28884,359,84,9.986662575043267,-2.306783720629623,12.293446295672892,5.505291329342532,-3.2430451578681496,21.200075621225544,35.21672898490514,5.3435763710296085,-1.8390200464193587,1.1024904003766864,10.100637231294451,14.486255360051333,3.535938748079599e-18,83
resume5,common_minutes,KOSPI,rs300_bp,28884,359,84,0.8658535334511165,-3.364395284741708,4.230248818192825,0.5541579069836455,-9.638892825837887,13.01084801879609,48.54936989336657,-1.8281336760066043,-2.294968377146605,0.890318213382195,2.459441700218231,6.001055936167419,8.370767572741649e-06,83
resume5,common_minutes,KOSPI,pi15_bp,28884,359,84,17.291213493254197,21.135318114697757,-3.8441046214435586,-2.3967321001391033,-9.297686676023812,3.1928421246792293,61.10649494529844,15.214864574537629,19.30161106700773,0.4096028651712423,-4.658788246113669,-3.029420996773448,1.1086978093243251e-14,83
resume5,common_minutes,KOSPI,pi60_bp,28884,359,84,25.36862949999345,23.44469501644338,1.9239344835500731,2.981330940822497,-5.11009274249838,10.097637526603732,39.15316438166459,22.603460374840054,21.465479741161374,0.4850030901248216,0.9592828440311334,2.888586123069013,0.00015387587327829285,83
resume5,common_minutes,KOSPI,pi300_bp,28884,359,84,34.51435265520265,24.45420198403467,10.06015067116798,8.770155859885234,-0.6536069956000978,19.863426414313977,26.502561972026033,30.458724689114582,22.101292268302963,0.4975018530542756,9.070639494880412,11.049661847455548,8.1088534493061e-34,83
resume5,common_minutes,KOSPI,quoted_spread_bp,28884,359,84,37.67179286493992,23.04350850975196,14.62828435518796,8.802241869095058,3.54987146883414,18.637430374240157,1.9699487605594794,31.261239604140595,21.134317103198264,0.9413486410020772,12.75597976911228,16.50058894126364,2.6965310626988605e-26,83
resume5,common_minutes,KOSPI,depth_krw,28884,359,84,40592617.6664131,71582064.37606768,-30989446.709654596,-1956983.144862657,-9386480.185946088,-303344.8680336894,81.62996814845589,4481769.569377593,6314824.954555409,11670302.329722963,-54201208.66595806,-7777684.753351126,0.009494959640684421,83
resume5,common_minutes,1_low,es_bp,17672,215,84,51.65660474635358,29.970242291128976,21.6863624552246,15.901939422560877,7.108529052371172,29.373072341898283,8.32390221819828,45.30234461393467,26.835704780792838,1.156361442657226,19.38640605443405,23.98631885601515,1.3877403597073773e-31,83
resume5,common_minutes,1_low,es_bp_v2,17672,215,84,51.242869332111155,32.548679450393486,18.694189881717666,13.320872749751796,4.279795219145627,26.76244898513782,14.605024898143956,44.30741701040735,28.75324771698933,1.1512131095534546,16.40447330840546,20.98390645502987,1.70938418042106e-27,83
resume5,common_minutes,1_low,rs15_bp,17672,215,84,34.5217220453807,1.9317767251146154,32.58994532026608,26.415001704473717,13.905423462572552,44.358017846067966,6.4339067451335445,29.351192834907035,2.3126191884237253,1.4025175152584466,29.800394391425826,35.37949624910634,4.3994421571434937e-38,83
resume5,common_minutes,1_low,rs60_bp,17672,215,84,25.665513446832474,-2.0420409273636873,27.70755437419616,21.716083336748905,8.348838812005216,40.35166312305231,12.52263467632413,21.54708980887117,-1.6088164244467644,1.4309632049857968,24.861426112568864,30.553682635823456,1.5934465109850582e-32,83
resume5,common_minutes,1_low,rs300_bp,17672,215,84,10.272930250604952,-4.175402074464821,14.448332325069773,10.315023038828201,-4.904403905478276,28.729957331514008,32.19782707107288,7.720149213436616,-3.3100989860015293,1.2455806358157528,11.970922537467233,16.92574211267231,4.733292077328835e-19,83
resume5,common_minutes,1_low,pi15_bp,17672,215,84,17.10611863620681,27.979901336202953,-10.873782699996143,-9.520364624872126,-17.905909493324486,-2.6839419728798353,82.10162969669533,13.485686351667425,24.48905914071947,0.42868648666447723,-11.726422880276385,-10.021142519715902,7.408036774299647e-41,83
resume5,common_minutes,1_low,pi60_bp,17672,215,84,25.921661926678524,31.839662526412845,-5.918000599734328,-5.184502454432874,-15.221505119813681,3.7946488428766827,65.55568130375735,20.776153919891378,28.16705688686613,0.48779608585319173,-6.888207395423197,-4.947793804045459,4.4734783135828504e-20,83
resume5,common_minutes,1_low,pi300_bp,17672,215,84,41.35699269770415,33.883342402108816,7.473650295595324,6.167709224821918,-7.224808438773284,20.857360721466232,37.66410140334993,35.574253964916046,30.39995554530963,0.5990527713721286,6.282158427133694,8.665142164056956,9.913575784852355e-21,83
